"xtmp","power_x","power_x_l","power_x_u","power_x_cl","power_x_cu","precision_x","precision_x_l","precision_x_u","precision_x_cl","precision_x_cu","no_clusters_x","no_clusters_l","no_clusters_u","no_clusters_cl","no_clusters_cu"
146,0.24178189718417,0.24178189718417,0.24178189718417,0.241223076992246,0.242343378888984,94965.1167812872,94965.1167812872,94965.1167812872,94744.4162006797,95186.8479761899,6,6,6,6,6
147,0.243424311351219,0.243424311351219,0.243424311351219,0.242857691220944,0.243993645652482,95613.6558909665,95613.6558909665,95613.6558909665,95389.9341356644,95838.429520091,6,6,6,6,6
148,0.245067077983506,0.245067077983506,0.245067077983506,0.244492611871556,0.245644311505204,96262.1691330626,96262.1691330626,96262.1691330626,96035.4058350774,96490.0058539031,6,6,6,6,6
149,0.246710169526655,0.246710169526655,0.246710169526655,0.246127811698489,0.247295348583192,96910.6565091232,96910.6565091232,96910.6565091232,96680.8313038859,97141.5769776886,6,6,6,6,6
150,0.248353558565911,0.248353558565911,0.248353558565911,0.247763263598154,0.24894672915964,97559.1180206959,97559.1180206959,97559.1180206959,97326.2105470565,97793.1428915102,6,6,6,6,6
151,0.249997217826709,0.249997217826709,0.249997217826709,0.249398940609488,0.250598425645502,98207.5536693279,98207.5536693279,98207.5536693279,97971.5435695551,98444.7035954302,6,6,6,6,6
152,0.251641120175203,0.251641120175203,0.251641120175203,0.251034815914442,0.252250410590069,98855.9634565664,98855.9634565664,98855.9634565664,98616.8303763469,99096.2590895112,6,6,6,6,6
153,0.253285238618762,0.253285238618762,0.253285238618762,0.252670862838428,0.253902656681512,99504.3473839585,99504.3473839585,99504.3473839585,99262.0709723963,99747.8093738156,6,6,6,6,6
154,0.25492954630643,0.25492954630643,0.25492954630643,0.254307054850738,0.255555136747381,100152.705453051,100152.705453051,100152.705453051,99907.265362667,100399.354448406,6,6,6,6,6
155,0.256574016529351,0.256574016529351,0.256574016529351,0.255943365564929,0.257207823755077,100801.037665392,100801.037665392,100801.037665392,100552.413552122,101050.894313345,6,6,6,6,6
156,0.258218622721169,0.258218622721169,0.258218622721169,0.257579768739169,0.258860690812296,101449.344022526,101449.344022526,101449.344022526,101197.515545724,101702.428968695,6,6,6,6,6
157,0.259863338458391,0.259863338458391,0.259863338458391,0.259216238276569,0.26051371116743,102097.624526001,102097.624526001,102097.624526001,101842.571348434,102353.958414518,6,6,6,6,6
158,0.261508137460719,0.261508137460719,0.261508137460719,0.260852748225465,0.262166858209953,102745.879177364,102745.879177364,102745.879177364,102487.580965213,103005.482650877,6,6,6,6,6
159,0.263152993591363,0.263152993591363,0.263152993591363,0.26248927277969,0.263820105470765,103394.107978161,103394.107978161,103394.107978161,103132.544401022,103657.001677834,6,6,6,6,6
160,0.264797880857316,0.264797880857316,0.264797880857316,0.264125786278807,0.265473426622517,104042.310929937,104042.310929937,104042.310929937,103777.461660819,104308.515495452,6,6,6,6,6
161,0.26644277340961,0.26644277340961,0.26644277340961,0.265762263208324,0.267126795479905,104690.488034239,104690.488034239,104690.488034239,104422.332749564,104960.024103794,6,6,6,6,6
162,0.268087645543544,0.268087645543544,0.268087645543544,0.267398678199878,0.268780185999944,105338.639292614,105338.639292614,105338.639292614,105067.157672215,105611.527502921,6,6,6,6,6
163,0.269732471698884,0.269732471698884,0.269732471698884,0.269035006031398,0.270433572282208,105986.764706606,105986.764706606,105986.764706606,105711.936433729,106263.025692896,6,6,6,6,6
164,0.27137722646005,0.27137722646005,0.27137722646005,0.270671221627245,0.272086928569056,106634.864277762,106634.864277762,106634.864277762,106356.669039062,106914.518673783,6,6,6,6,6
165,0.273021884556268,0.273021884556268,0.273021884556268,0.272307300058328,0.273740229245828,107282.938007627,107282.938007627,107282.938007627,107001.355493171,107566.006445642,6,6,6,6,6
166,0.274666420861709,0.274666420861709,0.274666420861709,0.273943216542197,0.275393448841026,107930.985897747,107930.985897747,107930.985897747,107645.995801011,108217.489008537,6,6,6,6,6
167,0.2763108103956,0.2763108103956,0.2763108103956,0.275578946443124,0.277046562026461,108579.007949667,108579.007949667,108579.007949667,108290.589967536,108868.96636253,6,6,6,6,6
168,0.277955028322321,0.277955028322321,0.277955028322321,0.277214465272147,0.278699543617398,109227.004164933,109227.004164933,109227.004164933,108935.1379977,109520.438507684,6,6,6,6,6
169,0.279599049951481,0.279599049951481,0.279599049951481,0.278849748687117,0.280352368572662,109874.974545089,109874.974545089,109874.974545089,109579.639896457,110171.905444061,6,6,6,6,6
170,0.281242850737969,0.281242850737969,0.281242850737969,0.280484772492703,0.282005011994738,110522.919091681,110522.919091681,110522.919091681,110224.095668757,110823.367171724,6,6,6,6,6
171,0.282886406281997,0.282886406281997,0.282886406281997,0.282119512640398,0.283657449129848,111170.837806253,111170.837806253,111170.837806253,110868.505319555,111474.823690734,6,6,6,6,6
172,0.284529692329115,0.284529692329115,0.284529692329115,0.283753945228497,0.285309655368009,111818.73069035,111818.73069035,111818.73069035,111512.868853799,112126.275001155,6,6,6,6,6
173,0.286172684770218,0.286172684770218,0.286172684770218,0.285388046502061,0.286961606243075,112466.597745518,112466.597745518,112466.597745518,112157.18627644,112777.72110305,6,6,6,6,6
174,0.287815359641529,0.287815359641529,0.287815359641529,0.287021792852867,0.288613277432762,113114.438973299,113114.438973299,113114.438973299,112801.457592429,113429.161996479,6,6,6,6,6
175,0.289457693124571,0.289457693124571,0.289457693124571,0.288655160819338,0.290264644758657,113762.254375239,113762.254375239,113762.254375239,113445.682806714,114080.597681506,6,6,6,6,6
176,0.291099661546123,0.291099661546123,0.291099661546123,0.290288127086464,0.291915684186215,114410.043952883,114410.043952883,114410.043952883,114089.861924242,114732.028158194,6,6,6,6,6
177,0.292741241378158,0.292741241378158,0.292741241378158,0.291920668485699,0.293566371824731,115057.807707773,115057.807707773,115057.807707773,114733.994949962,115383.453426605,6,6,6,6,6
178,0.294382409237772,0.294382409237772,0.294382409237772,0.293552761994856,0.295216683927306,115705.545641455,115705.545641455,115705.545641455,115378.08188882,116034.8734868,6,6,6,6,6
179,0.296023141887094,0.296023141887094,0.296023141887094,0.29518438473798,0.296866596890801,116353.257755472,116353.257755472,116353.257755472,116022.122745762,116686.288338844,6,6,6,6,6
180,0.297663416233186,0.297663416233186,0.297663416233186,0.296815513985208,0.298516087255767,117000.944051367,117000.944051367,117000.944051367,116666.117525733,117337.697982798,6,6,6,6,6
181,0.299303209327926,0.299303209327926,0.299303209327926,0.298446127152622,0.30016513170637,117648.604530685,117648.604530685,117648.604530685,117310.066233678,117989.102418724,6,6,6,6,6
182,0.300942498367888,0.300942498367888,0.300942498367888,0.300076201802083,0.301813707070303,118296.23919497,118296.23919497,118296.23919497,117953.968874541,118640.501646686,6,6,6,6,6
183,0.302581260694194,0.302581260694194,0.302581260694194,0.30170571564106,0.30346179031868,118943.848045763,118943.848045763,118943.848045763,118597.825453265,119291.895666745,6,6,6,6,6
184,0.304219473792373,0.304219473792373,0.304219473792373,0.303334646522442,0.305109358565924,119591.43108461,119591.43108461,119591.43108461,119241.635974793,119943.284478964,6,6,6,6,6
185,0.305857115292193,0.305857115292193,0.305857115292193,0.304962972444341,0.30675638906964,120238.988313052,120238.988313052,120238.988313052,119885.400444066,120594.668083406,6,6,6,6,6
186,0.30749416296749,0.30749416296749,0.30749416296749,0.306590671549883,0.30840285923048,120886.519732633,120886.519732633,120886.519732633,120529.118866025,121246.046480132,6,6,6,6,6
187,0.309130594735984,0.309130594735984,0.309130594735984,0.308217722126994,0.310048746591993,121534.025344896,121534.025344896,121534.025344896,121172.791245611,121897.419669206,6,6,6,6,6
188,0.310766388659089,0.310766388659089,0.310766388659089,0.309844102608168,0.311694028840465,122181.505151384,122181.505151384,122181.505151384,121816.417587763,122548.78765069,6,6,6,6,6
189,0.312401522941704,0.312401522941704,0.312401522941704,0.311469791570232,0.313338683804753,122828.959153639,122828.959153639,122828.959153639,122459.99789742,123200.150424646,6,6,6,6,6
190,0.314035975932006,0.314035975932006,0.314035975932006,0.313094767734098,0.314982689456107,123476.387353204,123476.387353204,123476.387353204,123103.532179521,123851.507991137,6,6,6,6,6
191,0.315669726121219,0.315669726121219,0.315669726121219,0.314719009964506,0.316626023907979,124123.789751621,124123.789751621,124123.789751621,123747.020439002,124502.860350225,6,6,6,6,6
192,0.317302752143396,0.317302752143396,0.317302752143396,0.316342497269761,0.318268665415827,124771.166350433,124771.166350433,124771.166350433,124390.462680802,125154.207501972,6,6,6,6,6
193,0.318935032775162,0.318935032775162,0.318935032775162,0.317965208801461,0.319910592376909,125418.517151181,125418.517151181,125418.517151181,125033.858909855,125805.549446442,6,6,6,6,6
194,0.320566546935483,0.320566546935483,0.320566546935483,0.31958712385421,0.321551783330067,126065.842155409,126065.842155409,126065.842155409,125677.209131098,126456.886183696,6,6,6,6,6
195,0.322197273685395,0.322197273685395,0.322197273685395,0.321208221865337,0.323192216955505,126713.141364657,126713.141364657,126713.141364657,126320.513349464,127108.217713797,6,6,6,6,6
196,0.323827192227748,0.323827192227748,0.323827192227748,0.322828482414593,0.324831872074555,127360.414780468,127360.414780468,127360.414780468,126963.771569889,127759.544036808,6,6,6,6,6
197,0.325456281906929,0.325456281906929,0.325456281906929,0.324447885223847,0.326470727649438,128007.662404383,128007.662404383,128007.662404383,127606.983797305,128410.86515279,6,6,6,6,6
198,0.327084522208587,0.327084522208587,0.327084522208587,0.326066410156781,0.328108762783021,128654.884237943,128654.884237943,128654.884237943,128250.150036644,129062.181061807,6,6,6,6,6
199,0.32871189275934,0.32871189275934,0.32871189275934,0.327684037218561,0.329745956718553,129302.080282691,129302.080282691,129302.080282691,128893.27029284,129713.49176392,6,6,6,6,6
200,0.330338373326488,0.330338373326488,0.330338373326488,0.329300746555522,0.331382288839414,129949.250540168,129949.250540168,129949.250540168,129536.344570822,130364.797259193,6,6,6,6,6
201,0.331963943817707,0.331963943817707,0.331963943817707,0.330916518454832,0.333017738668837,130596.395011914,130596.395011914,130596.395011914,130179.372875521,131016.097547687,6,6,6,6,6
202,0.333588584280744,0.333588584280744,0.333588584280744,0.332531333344154,0.334652285869636,131243.513699471,131243.513699471,131243.513699471,130822.355211868,131667.392629466,6,6,6,6,6
203,0.335212274903104,0.335212274903104,0.335212274903104,0.334145171791302,0.336285910243925,131890.60660438,131890.60660438,131890.60660438,131465.29158479,132318.68250459,6,6,6,6,6
204,0.33683499601173,0.33683499601173,0.33683499601173,0.335758014503895,0.337918591732826,132537.673728182,132537.673728182,132537.673728182,132108.181999218,132969.967173124,6,6,6,6,6
205,0.338456728072677,0.338456728072677,0.338456728072677,0.337369842328996,0.339550310416176,133184.715072417,133184.715072417,133184.715072417,132751.026460077,133621.246635129,6,6,6,6,6
206,0.34007745169078,0.34007745169078,0.34007745169078,0.338980636252755,0.341181046512227,133831.730638626,133831.730638626,133831.730638626,133393.824972295,134272.520890668,6,6,6,6,6
207,0.34169714760932,0.34169714760932,0.34169714760932,0.340590377400042,0.342810780377335,134478.720428349,134478.720428349,134478.720428349,134036.577540799,134923.789939803,6,6,6,6,6
208,0.34331579670968,0.34331579670968,0.34331579670968,0.342199047034075,0.344439492505652,135125.684443126,135125.684443126,135125.684443126,134679.284170514,135575.053782597,6,6,6,6,6
209,0.344933380010996,0.344933380010996,0.344933380010996,0.343806626556046,0.346067163528806,135772.622684499,135772.622684499,135772.622684499,135321.944866364,136226.312419111,6,6,6,6,6
210,0.346549878669808,0.346549878669808,0.346549878669808,0.345413097504736,0.347693774215577,136419.535154007,136419.535154007,136419.535154007,135964.559633274,136877.56584941,6,6,6,6,6
211,0.348165273979696,0.348165273979696,0.348165273979696,0.347018441556132,0.349319305471571,137066.421853189,137066.421853189,137066.421853189,136607.128476167,137528.814073554,6,6,6,6,6
212,0.349779547370929,0.349779547370929,0.349779547370929,0.348622640523036,0.350943738338883,137713.282783587,137713.282783587,137713.282783587,137249.651399966,138180.057091606,6,6,6,6,6
213,0.351392680410086,0.351392680410086,0.351392680410086,0.350225676354672,0.352567053995762,138360.117946739,138360.117946739,138360.117946739,137892.128409594,138831.29490363,6,6,6,6,6
214,0.353004654799691,0.353004654799691,0.353004654799691,0.351827531136283,0.354189233756266,139006.927344185,139006.927344185,139006.927344185,138534.55950997,139482.527509686,6,6,6,6,6
215,0.354615452377839,0.354615452377839,0.354615452377839,0.353428187088734,0.355810259069915,139653.710977465,139653.710977465,139653.710977465,139176.944706016,140133.754909839,6,6,6,6,6
216,0.356225055117812,0.356225055117812,0.356225055117812,0.355027626568099,0.357430111521338,140300.468848117,140300.468848117,140300.468848117,139819.284002652,140784.977104149,6,6,6,6,6
217,0.357833445127694,0.357833445127694,0.357833445127694,0.356625832065256,0.359048772829918,140947.200957682,140947.200957682,140947.200957682,140461.577404797,141436.19409268,6,6,6,6,6
218,0.359440604649992,0.359440604649992,0.359440604649992,0.358222786205469,0.360666224849431,141593.907307698,141593.907307698,141593.907307698,141103.82491737,142087.405875493,6,6,6,6,6
219,0.361046516061233,0.361046516061233,0.361046516061233,0.359818471747971,0.362282449567678,142240.587899705,142240.587899705,142240.587899705,141746.026545287,142738.612452652,6,6,6,6,6
220,0.362651161871577,0.362651161871577,0.362651161871577,0.361412871585545,0.363897429106124,142887.24273524,142887.24273524,142887.24273524,142388.182293467,143389.813824219,6,6,6,6,6
221,0.364254524724413,0.364254524724413,0.364254524724413,0.363005968744096,0.365511145719518,143533.871815844,143533.871815844,143533.871815844,143030.292166826,144041.009990256,6,6,6,6,6
222,0.365856587395963,0.365856587395963,0.365856587395963,0.364597746382225,0.367123581795521,144180.475143054,144180.475143054,144180.475143054,143672.356170279,144692.200950825,6,6,6,6,6
223,0.367457332794866,0.367457332794866,0.367457332794866,0.366188187790799,0.368734719854326,144827.052718409,144827.052718409,144827.052718409,144314.374308741,145343.38670599,6,6,6,6,6
224,0.369056743961782,0.369056743961782,0.369056743961782,0.367777276392514,0.370344542548271,145473.604543447,145473.604543447,145473.604543447,144956.346587128,145994.567255812,6,6,6,6,6
225,0.37065480406897,0.37065480406897,0.37065480406897,0.369364995741464,0.37195303266146,146120.130619707,146120.130619707,146120.130619707,145598.273010351,146645.742600354,6,6,6,6,6
226,0.372251496419876,0.372251496419876,0.372251496419876,0.370951329522694,0.373560173109367,146766.630948727,146766.630948727,146766.630948727,146240.153583325,147296.912739678,6,6,6,6,6
227,0.373846804448718,0.373846804448718,0.373846804448718,0.372536261551766,0.375165946938443,147413.105532044,147413.105532044,147413.105532044,146881.98831096,147948.077673846,6,6,6,6,6
228,0.375440711720061,0.375440711720061,0.375440711720061,0.374119775774307,0.376770337325724,148059.554371197,148059.554371197,148059.554371197,147523.77719817,148599.237402922,6,6,6,6,6
229,0.377033201928396,0.377033201928396,0.377033201928396,0.375701856265566,0.378373327578431,148705.977467724,148705.977467724,148705.977467724,148165.520249865,149250.391926967,6,6,6,6,6
230,0.378624258897712,0.378624258897712,0.378624258897712,0.377282487229965,0.379974901133563,149352.374823162,149352.374823162,149352.374823162,148807.217470953,149901.541246044,6,6,6,6,6
231,0.380213866581072,0.380213866581072,0.380213866581072,0.378861653000644,0.381575041557502,149998.746439048,149998.746439048,149998.746439048,149448.868866346,150552.685360215,6,6,6,6,6
232,0.381802009060174,0.381802009060174,0.381802009060174,0.380439338039008,0.383173732545594,150645.09231692,150645.09231692,150645.09231692,150090.474440952,151203.824269543,6,6,6,6,6
233,0.383388670544927,0.383388670544927,0.383388670544927,0.382015526934273,0.384770957921749,151291.412458315,151291.412458315,151291.412458315,150732.034199678,151854.95797409,6,6,6,6,6
234,0.384973835373005,0.384973835373005,0.384973835373005,0.383590204403004,0.386366701638024,151937.706864771,151937.706864771,151937.706864771,151373.548147432,152506.086473919,6,6,6,6,6
235,0.386557488009418,0.386557488009418,0.386557488009418,0.385163355288659,0.387960947774207,152583.975537824,152583.975537824,152583.975537824,152015.016289121,153157.209769092,6,6,6,6,6
236,0.388139613046066,0.388139613046066,0.388139613046066,0.386734964561122,0.389553680537403,153230.218479011,153230.218479011,153230.218479011,152656.438629649,153808.32785967,6,6,6,6,6
237,0.389720195201302,0.389720195201302,0.389720195201302,0.388305017316244,0.391144884261612,153876.435689869,153876.435689869,153876.435689869,153297.815173924,154459.440745718,6,6,6,6,6
238,0.39129921931948,0.39129921931948,0.39129921931948,0.389873498775372,0.392734543407306,154522.627171935,154522.627171935,154522.627171935,153939.145926848,155110.548427297,6,6,6,6,6
